row_id,security_id,p_tcount,p_value,trade_vwap,trade_volume,initiator,transtype1,time1,bid1,ask1,transtype2,time2,bid2,ask2,transtype3,time3,bid3,ask3,transtype4,time4,bid4,ask4,transtype5,time5,bid5,ask5,transtype6,time6,bid6,ask6,transtype7,time7,bid7,ask7,transtype8,time8,bid8,ask8,transtype9,time9,bid9,ask9,transtype10,time10,bid10,ask10,transtype11,time11,bid11,ask11,transtype12,time12,bid12,ask12,transtype13,time13,bid13,ask13,transtype14,time14,bid14,ask14,transtype15,time15,bid15,ask15,transtype16,time16,bid16,ask16,transtype17,time17,bid17,ask17,transtype18,time18,bid18,ask18,transtype19,time19,bid19,ask19,transtype20,time20,bid20,ask20,transtype21,time21,bid21,ask21,transtype22,time22,bid22,ask22,transtype23,time23,bid23,ask23,transtype24,time24,bid24,ask24,transtype25,time25,bid25,ask25,transtype26,time26,bid26,ask26,transtype27,time27,bid27,ask27,transtype28,time28,bid28,ask28,transtype29,time29,bid29,ask29,transtype30,time30,bid30,ask30,transtype31,time31,bid31,ask31,transtype32,time32,bid32,ask32,transtype33,time33,bid33,ask33,transtype34,time34,bid34,ask34,transtype35,time35,bid35,ask35,transtype36,time36,bid36,ask36,transtype37,time37,bid37,ask37,transtype38,time38,bid38,ask38,transtype39,time39,bid39,ask39,transtype40,time40,bid40,ask40,transtype41,time41,bid41,ask41,transtype42,time42,bid42,ask42,transtype43,time43,bid43,ask43,transtype44,time44,bid44,ask44,transtype45,time45,bid45,ask45,transtype46,time46,bid46,ask46,transtype47,time47,bid47,ask47,transtype48,time48,bid48,ask48,transtype49,time49,bid49,ask49,transtype50,time50,bid50,ask50,bid51,ask51,bid52,ask52,bid53,ask53,bid54,ask54,bid55,ask55,bid56,ask56,bid57,ask57,bid58,ask58,bid59,ask59,bid60,ask60,bid61,ask61,bid62,ask62,bid63,ask63,bid64,ask64,bid65,ask65,bid66,ask66,bid67,ask67,bid68,ask68,bid69,ask69,bid70,ask70,bid71,ask71,bid72,ask72,bid73,ask73,bid74,ask74,bid75,ask75,bid76,ask76,bid77,ask77,bid78,ask78,bid79,ask79,bid80,ask80,bid81,ask81,bid82,ask82,bid83,ask83,bid84,ask84,bid85,ask85,bid86,ask86,bid87,ask87,bid88,ask88,bid89,ask89,bid90,ask90,bid91,ask91,bid92,ask92,bid93,ask93,bid94,ask94,bid95,ask95,bid96,ask96,bid97,ask97,bid98,ask98,bid99,ask99,bid100,ask100
11,1,9154,6831386312,2398.000,332,B,T,08:00:50.759,2398.5,2399,Q,08:00:50.759,2396.5,2399,Q,08:00:50.759,2396.5,2398,Q,08:00:51.373,2396.5,2398,Q,08:00:51.373,2397,2398,T,08:00:54.452,2397,2398,Q,08:00:54.452,2397,2399,Q,08:00:54.452,2397,2399,T,08:00:54.456,2397,2399,Q,08:00:54.456,2397,2399,T,08:00:54.456,2397,2399,Q,08:00:54.456,2397,2399,T,08:00:54.464,2397,2399,Q,08:00:54.464,2397,2399,Q,08:00:54.670,2397,2398,Q,08:00:56.164,2397.5,2398,Q,08:00:56.275,2397,2398,Q,08:00:56.275,2397,2398,T,08:00:56.679,2397,2398,Q,08:00:56.679,2397,2399,Q,08:00:56.679,2397,2399,Q,08:00:56.679,2397,2399,Q,08:00:56.679,2397,2398,Q,08:00:58.353,2397,2398,T,08:00:59.570,2397,2398,Q,08:00:59.570,2397,2399,Q,08:00:59.570,2398,2399,T,08:00:59.570,2398,2399,Q,08:00:59.664,2398,2399,T,08:00:59.664,2398,2399,Q,08:00:59.664,2398,2399,T,08:00:59.664,2398,2399,Q,08:00:59.664,2397,2399,Q,08:00:59.664,2397,2398,T,08:01:01.072,2397,2398,Q,08:01:01.072,2397,2399,Q,08:01:01.165,2397,2398,Q,08:01:02.367,2397,2398,T,08:01:02.497,2397,2398,Q,08:01:02.497,2397,2399,Q,08:01:02.497,2397,2399,Q,08:01:02.575,2397,2398,T,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:04.075,2397,2398,Q,08:01:04.075,2397,2398,T,08:01:04.165,2397,2398,Q,08:01:04.165,2397,2399,2397,2399,2398,2399,2398,2399,2397,2399,2397,2398,2397,2398,2397,2398,2397,2398,2397,2399,2397,2399,2397,2399,2397,2398,2397,2399,2397,2399,2397,2399,2397,2398,2397,2398,2397,2399,2397,2398,2397,2398,2397,2398,2397,2398,2397,2399,2397,2399,2397,2398,2397,2398,2397,2399,2398,2399,2398,2399,2397,2399,2397,2398,2397,2398,2397,2398,2397,2398,2397,2399,2398,2399,2397,2399,2397,2399,2397,2399,2398,2399,2398,2399,2397,2399,2397,2398,2397,2398,2397,2399,2397,2399,2397,2399,2397,2398,2397,2398,2397,2399
12,1,9154,6831386312,2398.000,59,S,Q,08:00:51.373,2396.5,2398,Q,08:00:51.373,2397,2398,T,08:00:54.452,2397,2398,Q,08:00:54.452,2397,2399,Q,08:00:54.452,2397,2399,T,08:00:54.456,2397,2399,Q,08:00:54.456,2397,2399,T,08:00:54.456,2397,2399,Q,08:00:54.456,2397,2399,T,08:00:54.464,2397,2399,Q,08:00:54.464,2397,2399,Q,08:00:54.670,2397,2398,Q,08:00:56.164,2397.5,2398,Q,08:00:56.275,2397,2398,Q,08:00:56.275,2397,2398,T,08:00:56.679,2397,2398,Q,08:00:56.679,2397,2399,Q,08:00:56.679,2397,2399,Q,08:00:56.679,2397,2399,Q,08:00:56.679,2397,2398,Q,08:00:58.353,2397,2398,T,08:00:59.570,2397,2398,Q,08:00:59.570,2397,2399,Q,08:00:59.570,2398,2399,T,08:00:59.570,2398,2399,Q,08:00:59.664,2398,2399,T,08:00:59.664,2398,2399,Q,08:00:59.664,2398,2399,T,08:00:59.664,2398,2399,Q,08:00:59.664,2397,2399,Q,08:00:59.664,2397,2398,T,08:01:01.072,2397,2398,Q,08:01:01.072,2397,2399,Q,08:01:01.165,2397,2398,Q,08:01:02.367,2397,2398,T,08:01:02.497,2397,2398,Q,08:01:02.497,2397,2399,Q,08:01:02.497,2397,2399,Q,08:01:02.575,2397,2398,T,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:04.075,2397,2398,Q,08:01:04.075,2397,2398,T,08:01:04.165,2397,2398,Q,08:01:04.165,2397,2399,Q,08:01:04.239,2398,2399,T,08:01:04.366,2398,2399,Q,08:01:04.366,2397,2399,2397,2399,2397,2398,2397,2398,2397,2398,2397,2398,2397,2399,2397,2399,2397,2399,2397,2398,2397,2399,2397,2399,2397,2399,2397,2398,2397,2398,2397,2399,2397,2398,2397,2398,2397,2398,2397,2398,2397,2399,2397,2399,2397,2398,2397,2398,2397,2399,2398,2399,2398,2399,2397,2399,2397,2398,2397,2398,2397,2398,2397,2398,2397,2399,2398,2399,2397,2399,2397,2399,2397,2399,2398,2399,2398,2399,2397,2399,2397,2398,2397,2398,2397,2399,2397,2399,2397,2399,2397,2398,2397,2398,2397,2399,2398,2399,2398,2399,2397,2399
13,1,9154,6831386312,2398.000,203,B,T,08:00:54.456,2397,2399,Q,08:00:54.456,2397,2399,T,08:00:54.456,2397,2399,Q,08:00:54.456,2397,2399,T,08:00:54.464,2397,2399,Q,08:00:54.464,2397,2399,Q,08:00:54.670,2397,2398,Q,08:00:56.164,2397.5,2398,Q,08:00:56.275,2397,2398,Q,08:00:56.275,2397,2398,T,08:00:56.679,2397,2398,Q,08:00:56.679,2397,2399,Q,08:00:56.679,2397,2399,Q,08:00:56.679,2397,2399,Q,08:00:56.679,2397,2398,Q,08:00:58.353,2397,2398,T,08:00:59.570,2397,2398,Q,08:00:59.570,2397,2399,Q,08:00:59.570,2398,2399,T,08:00:59.570,2398,2399,Q,08:00:59.664,2398,2399,T,08:00:59.664,2398,2399,Q,08:00:59.664,2398,2399,T,08:00:59.664,2398,2399,Q,08:00:59.664,2397,2399,Q,08:00:59.664,2397,2398,T,08:01:01.072,2397,2398,Q,08:01:01.072,2397,2399,Q,08:01:01.165,2397,2398,Q,08:01:02.367,2397,2398,T,08:01:02.497,2397,2398,Q,08:01:02.497,2397,2399,Q,08:01:02.497,2397,2399,Q,08:01:02.575,2397,2398,T,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:04.075,2397,2398,Q,08:01:04.075,2397,2398,T,08:01:04.165,2397,2398,Q,08:01:04.165,2397,2399,Q,08:01:04.239,2398,2399,T,08:01:04.366,2398,2399,Q,08:01:04.366,2397,2399,Q,08:01:04.366,2397,2398,T,08:01:05.164,2397,2398,Q,08:01:05.164,2397,2398,T,08:01:05.367,2397,2398,Q,08:01:05.367,2397,2399,2397,2399,2397,2399,2397,2399,2397,2398,2397,2399,2397,2399,2397,2399,2397,2398,2397,2398,2397,2399,2397,2398,2397,2398,2397,2398,2397,2398,2397,2399,2397,2399,2397,2398,2397,2398,2397,2399,2398,2399,2398,2399,2397,2399,2397,2398,2397,2398,2397,2398,2397,2398,2397,2399,2398,2399,2397,2399,2397,2399,2397,2399,2398,2399,2398,2399,2397,2399,2397,2398,2397,2398,2397,2399,2397,2399,2397,2399,2397,2398,2397,2398,2397,2399,2398,2399,2398,2399,2397,2399,2397,2398,2397.5,2398,2397,2398,2397,2398,2397,2398
14,1,9154,6831386312,2398.000,210,B,Q,08:00:56.275,2397,2398,T,08:00:56.679,2397,2398,Q,08:00:56.679,2397,2399,Q,08:00:56.679,2397,2399,Q,08:00:56.679,2397,2399,Q,08:00:56.679,2397,2398,Q,08:00:58.353,2397,2398,T,08:00:59.570,2397,2398,Q,08:00:59.570,2397,2399,Q,08:00:59.570,2398,2399,T,08:00:59.570,2398,2399,Q,08:00:59.664,2398,2399,T,08:00:59.664,2398,2399,Q,08:00:59.664,2398,2399,T,08:00:59.664,2398,2399,Q,08:00:59.664,2397,2399,Q,08:00:59.664,2397,2398,T,08:01:01.072,2397,2398,Q,08:01:01.072,2397,2399,Q,08:01:01.165,2397,2398,Q,08:01:02.367,2397,2398,T,08:01:02.497,2397,2398,Q,08:01:02.497,2397,2399,Q,08:01:02.497,2397,2399,Q,08:01:02.575,2397,2398,T,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:04.075,2397,2398,Q,08:01:04.075,2397,2398,T,08:01:04.165,2397,2398,Q,08:01:04.165,2397,2399,Q,08:01:04.239,2398,2399,T,08:01:04.366,2398,2399,Q,08:01:04.366,2397,2399,Q,08:01:04.366,2397,2398,T,08:01:05.164,2397,2398,Q,08:01:05.164,2397,2398,T,08:01:05.367,2397,2398,Q,08:01:05.367,2397,2399,Q,08:01:05.367,2397,2399,Q,08:01:05.367,2397,2399,Q,08:01:05.569,2397,2398,Q,08:01:05.991,2397,2399,Q,08:01:05.991,2397,2399,Q,08:01:05.991,2397,2399,Q,08:01:05.991,2397,2398,T,08:01:05.992,2397,2398,Q,08:01:05.992,2397,2399,2397,2399,2397,2398,2397,2398,2397,2398,2397,2398,2397,2399,2397,2399,2397,2398,2397,2398,2397,2399,2398,2399,2398,2399,2397,2399,2397,2398,2397,2398,2397,2398,2397,2398,2397,2399,2398,2399,2397,2399,2397,2399,2397,2399,2398,2399,2398,2399,2397,2399,2397,2398,2397,2398,2397,2399,2397,2399,2397,2399,2397,2398,2397,2398,2397,2399,2398,2399,2398,2399,2397,2399,2397,2398,2397.5,2398,2397,2398,2397,2398,2397,2398,2397,2400,2397,2400,2397,2400,2397,2398,2397,2398,2397,2400,2397,2400,2397,2400,2397,2398
15,1,9154,6831386312,2398.000,79,B,Q,08:00:56.679,2397,2398,Q,08:00:58.353,2397,2398,T,08:00:59.570,2397,2398,Q,08:00:59.570,2397,2399,Q,08:00:59.570,2398,2399,T,08:00:59.570,2398,2399,Q,08:00:59.664,2398,2399,T,08:00:59.664,2398,2399,Q,08:00:59.664,2398,2399,T,08:00:59.664,2398,2399,Q,08:00:59.664,2397,2399,Q,08:00:59.664,2397,2398,T,08:01:01.072,2397,2398,Q,08:01:01.072,2397,2399,Q,08:01:01.165,2397,2398,Q,08:01:02.367,2397,2398,T,08:01:02.497,2397,2398,Q,08:01:02.497,2397,2399,Q,08:01:02.497,2397,2399,Q,08:01:02.575,2397,2398,T,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:04.075,2397,2398,Q,08:01:04.075,2397,2398,T,08:01:04.165,2397,2398,Q,08:01:04.165,2397,2399,Q,08:01:04.239,2398,2399,T,08:01:04.366,2398,2399,Q,08:01:04.366,2397,2399,Q,08:01:04.366,2397,2398,T,08:01:05.164,2397,2398,Q,08:01:05.164,2397,2398,T,08:01:05.367,2397,2398,Q,08:01:05.367,2397,2399,Q,08:01:05.367,2397,2399,Q,08:01:05.367,2397,2399,Q,08:01:05.569,2397,2398,Q,08:01:05.991,2397,2399,Q,08:01:05.991,2397,2399,Q,08:01:05.991,2397,2399,Q,08:01:05.991,2397,2398,T,08:01:05.992,2397,2398,Q,08:01:05.992,2397,2399,Q,08:01:05.992,2397,2398,T,08:01:05.992,2397,2398,Q,08:01:05.992,2397,2398,T,08:01:06.075,2397,2398,Q,08:01:06.075,2397,2399,2397,2399,2397,2399,2397,2398,2397,2398,2397,2399,2398,2399,2398,2399,2397,2399,2397,2398,2397,2398,2397,2398,2397,2398,2397,2399,2398,2399,2397,2399,2397,2399,2397,2399,2398,2399,2398,2399,2397,2399,2397,2398,2397,2398,2397,2399,2397,2399,2397,2399,2397,2398,2397,2398,2397,2399,2398,2399,2398,2399,2397,2399,2397,2398,2397.5,2398,2397,2398,2397,2398,2397,2398,2397,2400,2397,2400,2397,2400,2397,2398,2397,2398,2397,2400,2397,2400,2397,2400,2397,2398,2397,2398,2397,2400,2397,2400,2397,2399.5,2397,2400
16,1,9154,6831386312,2398.000,319,B,Q,08:00:59.570,2398,2399,T,08:00:59.570,2398,2399,Q,08:00:59.664,2398,2399,T,08:00:59.664,2398,2399,Q,08:00:59.664,2398,2399,T,08:00:59.664,2398,2399,Q,08:00:59.664,2397,2399,Q,08:00:59.664,2397,2398,T,08:01:01.072,2397,2398,Q,08:01:01.072,2397,2399,Q,08:01:01.165,2397,2398,Q,08:01:02.367,2397,2398,T,08:01:02.497,2397,2398,Q,08:01:02.497,2397,2399,Q,08:01:02.497,2397,2399,Q,08:01:02.575,2397,2398,T,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:04.075,2397,2398,Q,08:01:04.075,2397,2398,T,08:01:04.165,2397,2398,Q,08:01:04.165,2397,2399,Q,08:01:04.239,2398,2399,T,08:01:04.366,2398,2399,Q,08:01:04.366,2397,2399,Q,08:01:04.366,2397,2398,T,08:01:05.164,2397,2398,Q,08:01:05.164,2397,2398,T,08:01:05.367,2397,2398,Q,08:01:05.367,2397,2399,Q,08:01:05.367,2397,2399,Q,08:01:05.367,2397,2399,Q,08:01:05.569,2397,2398,Q,08:01:05.991,2397,2399,Q,08:01:05.991,2397,2399,Q,08:01:05.991,2397,2399,Q,08:01:05.991,2397,2398,T,08:01:05.992,2397,2398,Q,08:01:05.992,2397,2399,Q,08:01:05.992,2397,2398,T,08:01:05.992,2397,2398,Q,08:01:05.992,2397,2398,T,08:01:06.075,2397,2398,Q,08:01:06.075,2397,2399,Q,08:01:06.075,2397,2399,Q,08:01:06.163,2397,2398,T,08:01:08.162,2397,2398,Q,08:01:08.162,2397,2399,2397,2399,2398,2399,2398,2399,2397,2399,2397,2398,2397,2398,2397,2398,2397,2398,2397,2399,2398,2399,2397,2399,2397,2399,2397,2399,2398,2399,2398,2399,2397,2399,2397,2398,2397,2398,2397,2399,2397,2399,2397,2399,2397,2398,2397,2398,2397,2399,2398,2399,2398,2399,2397,2399,2397,2398,2397.5,2398,2397,2398,2397,2398,2397,2398,2397,2400,2397,2400,2397,2400,2397,2398,2397,2398,2397,2400,2397,2400,2397,2400,2397,2398,2397,2398,2397,2400,2397,2400,2397,2399.5,2397,2400,2397,2399.5,2397,2399.5,2397,2399.5,2397,2400
17,1,9154,6831386312,2398.000,147,S,T,08:00:59.664,2398,2399,Q,08:00:59.664,2398,2399,T,08:00:59.664,2398,2399,Q,08:00:59.664,2397,2399,Q,08:00:59.664,2397,2398,T,08:01:01.072,2397,2398,Q,08:01:01.072,2397,2399,Q,08:01:01.165,2397,2398,Q,08:01:02.367,2397,2398,T,08:01:02.497,2397,2398,Q,08:01:02.497,2397,2399,Q,08:01:02.497,2397,2399,Q,08:01:02.575,2397,2398,T,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:04.075,2397,2398,Q,08:01:04.075,2397,2398,T,08:01:04.165,2397,2398,Q,08:01:04.165,2397,2399,Q,08:01:04.239,2398,2399,T,08:01:04.366,2398,2399,Q,08:01:04.366,2397,2399,Q,08:01:04.366,2397,2398,T,08:01:05.164,2397,2398,Q,08:01:05.164,2397,2398,T,08:01:05.367,2397,2398,Q,08:01:05.367,2397,2399,Q,08:01:05.367,2397,2399,Q,08:01:05.367,2397,2399,Q,08:01:05.569,2397,2398,Q,08:01:05.991,2397,2399,Q,08:01:05.991,2397,2399,Q,08:01:05.991,2397,2399,Q,08:01:05.991,2397,2398,T,08:01:05.992,2397,2398,Q,08:01:05.992,2397,2399,Q,08:01:05.992,2397,2398,T,08:01:05.992,2397,2398,Q,08:01:05.992,2397,2398,T,08:01:06.075,2397,2398,Q,08:01:06.075,2397,2399,Q,08:01:06.075,2397,2399,Q,08:01:06.163,2397,2398,T,08:01:08.162,2397,2398,Q,08:01:08.162,2397,2399,Q,08:01:08.162,2398,2399,T,08:01:08.373,2398,2399,Q,08:01:08.373,2397,2399,2397,2399,2397,2398,2397,2398,2397,2398,2397,2398,2397,2399,2398,2399,2397,2399,2397,2399,2397,2399,2398,2399,2398,2399,2397,2399,2397,2398,2397,2398,2397,2399,2397,2399,2397,2399,2397,2398,2397,2398,2397,2399,2398,2399,2398,2399,2397,2399,2397,2398,2397.5,2398,2397,2398,2397,2398,2397,2398,2397,2400,2397,2400,2397,2400,2397,2398,2397,2398,2397,2400,2397,2400,2397,2400,2397,2398,2397,2398,2397,2400,2397,2400,2397,2399.5,2397,2400,2397,2399.5,2397,2399.5,2397,2399.5,2397,2400,2397,2400,2397,2400,2397,2400
18,1,9154,6831386312,2398.000,47,B,T,08:01:01.072,2397,2398,Q,08:01:01.072,2397,2399,Q,08:01:01.165,2397,2398,Q,08:01:02.367,2397,2398,T,08:01:02.497,2397,2398,Q,08:01:02.497,2397,2399,Q,08:01:02.497,2397,2399,Q,08:01:02.575,2397,2398,T,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:04.075,2397,2398,Q,08:01:04.075,2397,2398,T,08:01:04.165,2397,2398,Q,08:01:04.165,2397,2399,Q,08:01:04.239,2398,2399,T,08:01:04.366,2398,2399,Q,08:01:04.366,2397,2399,Q,08:01:04.366,2397,2398,T,08:01:05.164,2397,2398,Q,08:01:05.164,2397,2398,T,08:01:05.367,2397,2398,Q,08:01:05.367,2397,2399,Q,08:01:05.367,2397,2399,Q,08:01:05.367,2397,2399,Q,08:01:05.569,2397,2398,Q,08:01:05.991,2397,2399,Q,08:01:05.991,2397,2399,Q,08:01:05.991,2397,2399,Q,08:01:05.991,2397,2398,T,08:01:05.992,2397,2398,Q,08:01:05.992,2397,2399,Q,08:01:05.992,2397,2398,T,08:01:05.992,2397,2398,Q,08:01:05.992,2397,2398,T,08:01:06.075,2397,2398,Q,08:01:06.075,2397,2399,Q,08:01:06.075,2397,2399,Q,08:01:06.163,2397,2398,T,08:01:08.162,2397,2398,Q,08:01:08.162,2397,2399,Q,08:01:08.162,2398,2399,T,08:01:08.373,2398,2399,Q,08:01:08.373,2397,2399,Q,08:01:08.373,2397,2398,T,08:01:09.666,2397,2398,Q,08:01:09.666,2397,2398,T,08:01:10.508,2397,2398,Q,08:01:10.508,2397,2399,2397,2399,2398,2399,2397,2399,2397,2399,2397,2399,2398,2399,2398,2399,2397,2399,2397,2398,2397,2398,2397,2399,2397,2399,2397,2399,2397,2398,2397,2398,2397,2399,2398,2399,2398,2399,2397,2399,2397,2398,2397.5,2398,2397,2398,2397,2398,2397,2398,2397,2400,2397,2400,2397,2400,2397,2398,2397,2398,2397,2400,2397,2400,2397,2400,2397,2398,2397,2398,2397,2400,2397,2400,2397,2399.5,2397,2400,2397,2399.5,2397,2399.5,2397,2399.5,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400
19,1,9154,6831386312,2398.000,200,S,Q,08:01:02.575,2397,2398,T,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:04.075,2397,2398,Q,08:01:04.075,2397,2398,T,08:01:04.165,2397,2398,Q,08:01:04.165,2397,2399,Q,08:01:04.239,2398,2399,T,08:01:04.366,2398,2399,Q,08:01:04.366,2397,2399,Q,08:01:04.366,2397,2398,T,08:01:05.164,2397,2398,Q,08:01:05.164,2397,2398,T,08:01:05.367,2397,2398,Q,08:01:05.367,2397,2399,Q,08:01:05.367,2397,2399,Q,08:01:05.367,2397,2399,Q,08:01:05.569,2397,2398,Q,08:01:05.991,2397,2399,Q,08:01:05.991,2397,2399,Q,08:01:05.991,2397,2399,Q,08:01:05.991,2397,2398,T,08:01:05.992,2397,2398,Q,08:01:05.992,2397,2399,Q,08:01:05.992,2397,2398,T,08:01:05.992,2397,2398,Q,08:01:05.992,2397,2398,T,08:01:06.075,2397,2398,Q,08:01:06.075,2397,2399,Q,08:01:06.075,2397,2399,Q,08:01:06.163,2397,2398,T,08:01:08.162,2397,2398,Q,08:01:08.162,2397,2399,Q,08:01:08.162,2398,2399,T,08:01:08.373,2398,2399,Q,08:01:08.373,2397,2399,Q,08:01:08.373,2397,2398,T,08:01:09.666,2397,2398,Q,08:01:09.666,2397,2398,T,08:01:10.508,2397,2398,Q,08:01:10.508,2397,2399,Q,08:01:10.508,2398,2399,Q,08:01:10.508,2397,2399,Q,08:01:10.508,2397,2399,Q,08:01:10.508,2397,2399,Q,08:01:10.508,2398,2399,T,08:01:10.720,2398,2399,Q,08:01:10.720,2397,2399,2397,2399,2397,2398,2397,2398,2397,2399,2397,2399,2397,2399,2397,2398,2397,2398,2397,2399,2398,2399,2398,2399,2397,2399,2397,2398,2397.5,2398,2397,2398,2397,2398,2397,2398,2397,2400,2397,2400,2397,2400,2397,2398,2397,2398,2397,2400,2397,2400,2397,2400,2397,2398,2397,2398,2397,2400,2397,2400,2397,2399.5,2397,2400,2397,2399.5,2397,2399.5,2397,2399.5,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2398,2397,2398
20,1,9154,6831386312,2398.000,135,B,Q,08:01:03.971,2397,2398,Q,08:01:03.971,2397,2398,Q,08:01:04.075,2397,2398,Q,08:01:04.075,2397,2398,T,08:01:04.165,2397,2398,Q,08:01:04.165,2397,2399,Q,08:01:04.239,2398,2399,T,08:01:04.366,2398,2399,Q,08:01:04.366,2397,2399,Q,08:01:04.366,2397,2398,T,08:01:05.164,2397,2398,Q,08:01:05.164,2397,2398,T,08:01:05.367,2397,2398,Q,08:01:05.367,2397,2399,Q,08:01:05.367,2397,2399,Q,08:01:05.367,2397,2399,Q,08:01:05.569,2397,2398,Q,08:01:05.991,2397,2399,Q,08:01:05.991,2397,2399,Q,08:01:05.991,2397,2399,Q,08:01:05.991,2397,2398,T,08:01:05.992,2397,2398,Q,08:01:05.992,2397,2399,Q,08:01:05.992,2397,2398,T,08:01:05.992,2397,2398,Q,08:01:05.992,2397,2398,T,08:01:06.075,2397,2398,Q,08:01:06.075,2397,2399,Q,08:01:06.075,2397,2399,Q,08:01:06.163,2397,2398,T,08:01:08.162,2397,2398,Q,08:01:08.162,2397,2399,Q,08:01:08.162,2398,2399,T,08:01:08.373,2398,2399,Q,08:01:08.373,2397,2399,Q,08:01:08.373,2397,2398,T,08:01:09.666,2397,2398,Q,08:01:09.666,2397,2398,T,08:01:10.508,2397,2398,Q,08:01:10.508,2397,2399,Q,08:01:10.508,2398,2399,Q,08:01:10.508,2397,2399,Q,08:01:10.508,2397,2399,Q,08:01:10.508,2397,2399,Q,08:01:10.508,2398,2399,T,08:01:10.720,2398,2399,Q,08:01:10.720,2397,2399,Q,08:01:10.720,2397,2398,T,08:01:11.962,2397,2398,Q,08:01:11.962,2397,2399,2397,2399,2397,2399,2397,2399,2397,2398,2397,2398,2397,2399,2398,2399,2398,2399,2397,2399,2397,2398,2397.5,2398,2397,2398,2397,2398,2397,2398,2397,2400,2397,2400,2397,2400,2397,2398,2397,2398,2397,2400,2397,2400,2397,2400,2397,2398,2397,2398,2397,2400,2397,2400,2397,2399.5,2397,2400,2397,2399.5,2397,2399.5,2397,2399.5,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2400,2397,2398,2397,2398,2397,2398,2397,2400,2397,2398
